brand,price
"Material de metal 21.5"" Polegadas Industrial incorporados Resistiva Monitor Lcd Touch Display",2788.46
Novo cabo de alimentação Dell T7820 VGA GH1WY 0GH1WY,85.91
"Monitor LCD tela widescreen HD 1080P de 10,1 polegadas com / VGA / BNC / AV NDE",446.25
Controlador de painel monitor LCD M170ETN01.1 M.NT68676.3 placa HDMI DVI VGA áudio,155.88
Novo anúncioTela de voo CUBESIM DDI MFD V2 com memória de vídeo 128M e suporte,1624.52
"Monitor LED 11,6 polegadas 16:9 1366x768 áudio vídeo monitor VGA V59 EQM",529.2
"Monitor HDD tela secundária 3,5 polegadas TIPO-C CPU GPU RAM compatível com livremente AIDA64",123.66
"2,1-Zoll-Display AIDA64 runder LCD-Monitor für Wasserkühlung (schwarz)",285.74
Novo anúncioTela CUBESIM DDI MFD V2 com 128M de memória de vídeo + placa traseira + suporte,1652.52
"Tela LCD TFT 7"" 1024x600 monitor de CFTV HDMI/VGA/USB/SD/AV para DSLR framboesa PI",358.68
Monitor portátil 7 polegadas 1024x600 suporte de tela entrada AV VGa SD0,330.08
HEC telegrafou Chave Automático Chave Magnética Dual-Remo Rebound Cw Chave Chave Morse,1212.08
"Chapéu OLED 128x64 tela OLED SPI/I2C de 1,3 polegadas para todos os Raspberry Pi Jetson Nano",93.18
Monitor portátil IPS de 7 polegadas HD 1024x600 tela sensível ao toque PC tela para Raspberry Pi,315.94
"Tela sensível ao toque 3,5 polegadas HDMI LCD 480×320 IPS resistente para todas as versões Raspberry Pi",246.75
FEELWORLD P6X 5.5'' DSLR Camera Field Monitor Touch Screen 3D LUT 4K 1920x1080,948.18
Portkeys HS8 8-inch Video Monitor 1000nit 1000:1 Brightness 3G SDI/HD output 4k,2134.93
"Monitor portátil 15,6 polegadas FHD IPS 1080P alto-falante duplo monitor de jogos portátil L GF0",771.84
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia quente",1317.19
3.5 Inch IPS PC Case Moniror Computer Accessories USB Monitor 328x480 for AIDA64,141.68
"Tela portátil de 10,1 polegadas 16:9 monitor display para Ras GF0",439.73
"Tela sensível ao toque 10,1 polegadas 1920x1200 resolução LCD 10 pontos toque 160° IPS Touch Sc SD0",477.11
"Monitor AV/RCA/VGA/HDMI 7"" tela LCD CCTV DSLR para Raspberry Pi",577.2
7 Polegadas Lcd Dsi C 1024×600 Capacitiva Touch Display de comutação in-plane Para Raspberry Pi Com Estojo,422.25
"Computador USB 5"" tela secundária CPU GPU RAM HDD USB PC monitor de dados com suporte",415.38
Computador USB de 5 polegadas tela secundária CPU GPU RAM HDD USB PC monitor de dados display,408.11
"Tela WLED portátil 11,6 polegadas 16:9 1920x1080 com interface VGA/para PC T NDE",702.65
"Tela WLED portátil 11,6 polegadas 16:9 1920x1080 com interface VGA/para PC T NDE",702.65
"NOVO Monitor Portátil 15.6"""" USB C IPS Tela de Exibição para Laptop Telefone PS4",1084.98
"Monitor portátil 15,6 polegadas monitor 4K Ultra HD tela sensível ao toque com 4096 níveis SD3",1781.37
"Computador USB tela secundária 5"" CPU GPU RAM HDD USB PC monitor de dados display",411.31
"Tela auxiliar IPS AIDA64 3,5 polegadas para Raspberry Pi ITX estojo de PC",125.13
"TV160 6º conversor LVDS-VGA LCD TV placa-mãe testador 4.3"" suporte de tela SD HD",807.56
Monitor de computador doméstico tela secundária 7 polegadas acessório de alta definição,472.36
"Tela IPS portátil 15,6 polegadas 1920*1080 resolução 170° de largura M6I0",794.05
"Mini computador IPS de 3,5/5 polegadas display USB CPU GPU RAM HDD monitor PC temperatura do computador",276.76
"Monitor Curvo Samsung Odyssey Neo G9 S49AG950 49"" 5120 x 1440 240Hz ⭐Rastreamento⭐",11037.32
"Tela de papel eletrônico de 2,15 polegadas (B) tela de tinta eletrônica 296x160 interface SPI vermelha/preta/branca",109.63
"Tela secundária 5"" TIPO-C IPS CPU GPU RAM monitor display livremente suporte AIDA64",324.35
"Tela de exibição secundária tipo C mini monitor computador CPU GPU RAM HDD 3,5 em 1 peça",328.73
Portkeys HD7H 7 inch 1000 Brightness Monitor 1280X720 4K30p HD Input For Camera,564.2
"Monitor de tela sensível ao toque 10,1 polegadas HD 1024x600 laptop segunda tela para FTD",510.83
Sensor de pressão de ar coletor MA para Nissan 370Z Infiniti Q50 Q70 G37 M56 QX56·,201.48
"Painel sensor PC display 3,5 polegadas faça você mesmo tipo C IPS USB PC display de temperatura SLS",141.01
"EQM de monitor industrial 13,3 polegadas 1920x1080 Full HD/VGA/AV/BNC/USB",936.43
FEELWORLD LUT11S 10.1'' 2000nit tela sensível ao toque IPS ultra brilhante 3DLUT 3G-SDI HDMI,1659.26
"Tela WLED portátil 11,6 polegadas 16:9 1920x1080 com interface VGA/para PC T BST",702.72
Computador USB de 5 polegadas tela secundária CPU GPU RAM HDD USB PC monitor de dados com suporte,411.31
"Tela LCD 6"""" 2560x1440 2k HDMI placa de driver paisagem para Raspberry Pi",529.34
Duplex MMDVM Hotspot Color Display Screen Suporte para C4FM / DMR / DSTAR P25 2022,687.01
"minúsculo analisador de espectro portátil tinySA ULTRA 100k-5.3GHz + LCD TFT 4"" + bateria",663.92
"Monitor portátil 15,6 polegadas 4K IPS 3840x2160 60Hz auto-rotação 10200mAh EOM externo",1161.97
"Monitor LCD tela widescreen HD 1080P de 10,1 polegadas com / VGA / BNC / AV GF0",444.57
Medidor de energia WiFi trifásico com 3 sensor de nível de circuito 120A monitor de energia elétrica,494.88
"Monitor portátil 15,6 polegadas USB C mini HD interface multimídia 1080P Travel M HG5",690.71
"Tela portátil de 10,1 polegadas 16:9 monitor display para EQM Ras",439.81
"Monitor 24 ""LED Lenovo Thinkvision C24-20 Full HD 1080P 16:9 HDMI VGA Vesa",1712.1
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia SLS",1233.54
"Monitor tela sensível ao toque tela LCD 7"" USB/HDMI para PC Raspberry Pi PS4",431.9
"8,9"""" 2560*1600 2K tela LCD IPS painel tela sensível ao toque kit placa driver HDMI FAÇA VOCÊ MESMO",581.07
Monitor de carro 7 polegadas VGA AV HD interface multimídia resolução 1024x6007 mini EQM,327.64
"Tela secundária de 8,8 polegadas com suporte 480X1920 tela LCD de faixa longa para AIDA64",517.31
"Relógio de configuração para jogos Cyberpunk com controle inteligente de aplicativo, tela IPS 128x128",1313.23
"Painel sensor PC display 3,5 polegadas faça você mesmo tipo C IPS USB PC display de temperatura com HPT",166.45
Acessório de mesa Kawaii monitor shell monitor de computador ptotector,56.92
"Computador USB 5"" tela secundária CPU GPU RAM HDD USB PC monitor de dados com suporte",411.31
5 polegadas IPS USB mini tela PC CPU GPU RAM monitor de dados PC painel sensor com suporte,401.76
"17,3 polegadas resistente 16:9 All HD tela sensível ao toque incorporada todo metal industrial Moni EQM",1253.89
Monitor de dados PC CPU 5 polegadas IPS USB C TIPO C para exibição de temperatura AIDA64 PC CPU,344.02
"Tela secundária 5"" USB TIPO-C IPS CPU GPU RAM monitor display isento AIDA64",368.27
"Computador USB tela secundária 5"" CPU GPU RAM HDD USB PC monitor de dados display",406.86
Receptor de rádio ATS25 Max Si4732 todas as bandas FM RDS AM LW MW SW SSB DSP receptor,518.84
"Tela secundária USB dupla tipo C portátil 3,5 polegadas IPS FAÇA VOCÊ MESMO para PC mini estojo ITX",133.18
"Monitor portátil 15,6 polegadas monitor 4K Ultra HD tela sensível ao toque com 4096 níveis SD0",1781.33
"Monitor portátil 15,6 polegadas monitor 4K Ultra HD tela sensível ao toque com 4096 níveis EOM",1781.56
"Monitor de 18,5 polegadas tipo C 120Hz 1080P alto-falantes duplos tela IPS para computador EOM",1339.21
"Monitor de 15,6 polegadas IPS tela HDR ultra fina tela sensível ao toque USB tipo C HD",942.8
"Tela LCD 10,5 polegadas tela eletrônica compatível com HDMI alto-falante embutido para laptop",491.2
Dual USB Secondary Display Acrylic DIY Computer Monitor for Mini ITX Case AIDA64,129.01
"Monitor IPS 10,5 polegadas tela eletrônica compatível com HDMI alta definição para laptop",509.51
Dual USB Secondary Display 3.5 Inch IPS DIY Acrylic LCD Monitor for Raspberry Pi,141.25
"3.5"" IPS Type-C to USB Mini CPU Sensor Panel Display Screen For Freely AIDA64",130.54
"Módulo de papel eletrônico (G) de 2,66 polegadas 360x184 vermelho amarelo preto branco interface E-ink SPI",131.57
Touch Screen De 15 Polegadas Monitor Lcd Led 1024x768 resolução VGA para PC Windows POS,2020.62
Tela de PC IPS de 7 polegadas com suporte de concha cortical HD 1024x600 para Raspberry Pi,333.32
3.5 polegadas Tela Monitor de comutação in-plane Tipo C secundário Mini in-plane de comutação Monitor Computador De Aida 64,167.37
Tela sensível ao toque IPS de 7 polegadas com suporte de concha cortical HD 1024x600 para Raspberry Pi,333.32
Novo cabo de alimentação Dell T7820 VGA GH1WY 0GH1WY,85.91
"Tela secundária 5"" USB TIPO-C IPS CPU GPU RAM monitor display livremente AIDA64",327.52
Computador USB de 5 polegadas tela secundária CPU GPU RAM HDD USB PC monitor de dados com suporte,404.07
"Computador USB 5"" tela secundária CPU GPU RAM HDD USB PC monitor de dados com suporte",407.95
"NOVO 5"" USB TIPO-C Tela Secundária IPS CPU GPU RAM Monitor Display Livre AIDA64",330.76
5 polegadas IPS USB mini tela PC CPU GPU RAM monitor de dados PC painel sensor com suporte,416.19
"Tela sensível ao toque capacitiva multiponto 15,6 polegadas 1920x1080 todo metal industrial Mo SD0",910.07
Novo módulo LCD Innolux EJ080NA-05B,490.66
"Tela LCD IPS de 5,0 polegadas tela sensível ao toque capacitiva DSI 800x480 para Raspberry Pi",254.02
"Monitor de temperatura de computador tela secundária TIPO-C útil 3,5 polegadas para livre AIDA64",131.72
New Dell T7820 VGA Power Cord Power Cord GH1WY 0GH1WY,83.75
"Tela LCD RGB de 1,44 polegadas 128x128 ST7735S SPI 3,3V para placas Raspberry Pi Series",93.18
Microfone De Mão Para Interface xiegu G106 G106C Microfone de bobina móvel,264.87
"Monitor subdisplay 8,8"" tela LCD faixa longa 1920*480 USB-HDMI para carro computador",519.53
Sensor de pressão de ar coletor MA para Nissan 370Z Infiniti Q50 Q70 G37 M56 QX56。,201.89
"Monitor de 15,6 polegadas USB C mini HD interface multimídia 1080P monitor de viagem quente",781.07
6.2 Inch IPS Type-C Secondary Screen AIDA64 CPU GPU RAM Monitor for Computer,417.14
"Monitor portátil 15,4 polegadas HD 1080P IPS tela retrátil extensor duplo REL",2288.06
"Tela sensível ao toque 17,3 polegadas resistente 16:9 All HD incorporada todo metal industrial Moni ZZ1",1475.01
Computador USB de 5 polegadas tela secundária CPU GPU RAM HDD USB PC monitor de dados display,419.45
Microfone De Mão Para Interface xiegu G106 G106C Microfone de bobina móvel,264.87
Monitor de 18 polegadas 2.5K 144HZ tipo C HD interface multimídia 3.5mm alto-falante duplo SD3,1422.18
"Monitor subdisplay 8,8"" tela LCD faixa longa 1920*480 USB-HDMI para carro computador",519.53
Monitor LCD TFT 15 polegadas com VGA HD multimídia AV BNC USB DC interface de entrada Po GHB,385.04
Tela Korg de 8 polegadas com digitalizador de tela sensível ao toque para tela Korg Kronos Kronos 2,317.53
"Material de metal 10.1"" Polegadas Industrial embed Resistiva Monitor Lcd Touch Display",1868.21
"New 10.1"" IPS LCD Display HDMI Capacitive Touch Screen 1280x800 for Raspberry Pi",500.39
Monitor de carro 7 polegadas VGA AV HD interface multimídia resolução 1024x6007 mini SG5,328.52
7.3 Polegadas E-Chapéu de Papel (g) 800 × 480 Vermelho Amarelo Preto Branco visão amplo de baixa potência,367.41
Dual USB Secondary Screen CPU GPU RAM HDD Monitor for WINDOWS LINUX (Combo A),129.01
Monitor LED 17 polegadas com multimídia VGA HD AV BNC USB DC entrada portátil HD C SD3,1117.1
"Tela sensível ao toque 17,3 polegadas resistente 16:9 All HD incorporada todo metal industrial Moni GF0",1253.82
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia DOB",1429.68
Computador USB de 5 polegadas tela secundária CPU GPU RAM HDD USB PC monitor de dados com suporte,436.4
"3,5"" IPS USB Tipo-C Sensor CPU Painel Tela de Exibição Com Dock Para Livre AIDA64",129.9
MLX90640 Digital Infravermelho imageador Térmica Infravermelho Portátil sensores de temperatura,689.2
"Tela WLED portátil 11,6 polegadas 16:9 1920x1080 com interface VGA/para PC T SD0",703.41
"Tela secundária 5"" USB TIPO-C IPS CPU GPU RAM monitor display livremente AIDA64",316.72
5 polegadas IPS USB mini tela PC CPU GPU RAM monitor de dados PC painel sensor com suporte,411.31
"Monitor 24 ""2k 75hz 1ms Qhd 2560x1440 tela painel LCD jogos PC _",2025.13
"Suporte De 17"" Polegadas Monitor Lcd Tela De Toque Com Vga TFT Pos",2251.55
Tela secundária IPS de 5 polegadas mini computador display USB display de temperatura PC,232.26
"Material de metal 15"" Polegadas Industrial embedd Resistiva Monitor Lcd Touch Display",2597.94
5.0 inch IPS LCD Display DSI Capacitive Touch Screen 800x480 For Raspberry Pi,220.22
Monitor de câmera de vídeo FOTGA A70T 7 polegadas 4K HDMI para monitor de campo Canon/Nikon/Sony,995.73
Sensor de pressão de ar coletor MA para Nissan 370Z Infiniti Q50 Q70 G37 M56 QX56·,199.69
"Monitor 24 ""1080P 75HZ Full HD sem moldura com alto-falantes tela VGA HDMI",1682.08
"Tela LCD de 3,5"" tela sensível ao toque com estojo plástico preto para Raspberry Pi 3B+/3B",114.45
Tela sensível ao toque capacitiva baixa potência 5 polegadas HDMI LCD (H) V4 800×480 para Raspberry Pi,318.05
"Monitor portátil 15,6 polegadas USB C mini HD interface multimídia 1080P viagem M HEE",691.08
"Notebook duplo tela sensível ao toque 13,5 polegadas 180° dobrável 16GB RAM 512GB ROM Dual Scr TDM",3393.7
"Tela LCD IPS 7"" 1024x600 monitor de CFTV HDMI/VGA/USB/SD/AV para DSLR framboesa PI",366.01
"Tela de papel eletrônico flexível 2,13 polegadas 212x104 HAT E-Ink módulo SPI para Raspberry Pi",131.57
Chave Magnética Hf Ondas Curtas Cw Código Morse Chave De Mão Rádio Amador Cw Telégrafo,744.69
"Monitor de tela portátil 17,3 polegadas monitor tipo C para celular computador E GF0",1120.27
"3,5 polegadas IPS estojo monitor acessórios de computador PC tela secundária para AIDA64",134.25
"Tela sensível ao toque capacitiva multiponto 15,6 polegadas 1920x1080 todo metal industrial Mo SD3",910.11
"Duplex mmdvm hotspot 4.3"" Lcd C4FM/DMR/dstar Raspberry Pi P25 + Estojo + Bateria",1183.51
"Monitor portátil 15,6 polegadas USB C mini HD interface multimídia 1080P viagem M AGS",690.78
"Computador 3,5 polegadas IPS USB PC display de temperatura 360 graus rotativo AIDA64 CP HPT",146.69
OSEE LCM215-HDR+  21.5inch 1920X1080 1500nits Ultra-bright Panel Field Product,9536.84
Monitor LCD TFT 12 polegadas com multimídia VGA HD AV BNC USB DC entrada portátil GHB,726.37
Comutação de in-plane 5 Polegadas tipo-C Para Usb Mini Cpu Sensor Tela de Exibição Do Painel Para livremente Aida 64,291.4
"Monitor 21,5 polegadas 16:10 75Hz 1920x1080 ultra fino HD VGA DC porta desktop Mon BST",730.18
"Mini monitor LCD CCTV de 7""/9"""" tela de PC AV/VGA/HDMI 1080p com alto-falante para framboesa",358.68
"Novo 7.0 ""HMI inteligente Nextion LCD módulo de exibição para Raspberry Pi & Arduino",651.62
Nova Tela LCD de 10 Polegadas FHD IPS 1080P HDMI 1920x1080 Para Raspberry Pi 3 2,717.51
"Ultra fino 7"" TFT LCD colorido AV 2CH entrada carro visão traseira encosto de cabeça monitor 1024X600",274.75
Dual USB Secondary Display Acrylic DIY Computer Display for Mini ITX Case AIDA64,140.02
"Chapéu de tela de papel eletrônico flexível 2,9 polegadas 296×128 para todos Raspberry Pi",148.02
Tela HD E-Ink 6 polegadas 1448×1072 chapéu para Raspberry Pi preto/branco escala 16 cinza,701.96
"Monitor LCD redondo tela de 2,1 polegadas AIDA64 para resfriamento a água (branco)",291.46
"Monitor portátil 15,6 polegadas FHD 1080P IPS 6800K suporte HDR tela de laptop extensão SG5",528.47
"Monitor LED 11,6 polegadas 16:9 1366x768 áudio vídeo monitor VGA V59 SG5",529.35
5 Inch IPS Secondary Screen PC Temperature Display Dynamic Theme Supported,243.41
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte kit multimídia VGA HD",1230.32
3.5 Inch IPS PC Case Moniror Computer Accessories USB Monitor 328x480 for AIDA64,128.4
Duplex mmdvm hotspot Cor ecrã de apoio para C4FM/DMR/dstar P25 2022,630.72
"Monitor LED 11,6 polegadas 16:9 1366x768 áudio vídeo monitor VGA V59 EQM",505.26
"Monitor portátil GTMEDIA Mate X 11,6"" 1920x1080 tela dupla para laptops",1518.35
7 Inch TFT Capacitive Touch Screen 800x480 DSI Connector for Raspberry Pi 4 3B+,244.57
Placa de teste VGA 640×480 kit placa controladora funciona para LQ10D368 LQ10D367 LQ10D36A,166.21
"Tela LCD IPS toque capacitivo HDMI 10,1"""" 1280×800 para Raspberry PI Win 10",732.16
"Mini tela IPS USB de 3,5/5 polegadas CPU GPU RAM HDD monitor PC display de temperatura",272.99
"Monitor portátil 15,6 polegadas monitor 4K Ultra HD tela sensível ao toque com 4096 níveis ZZ1",1781.26
1 peça monitor de fluxo IFM SI6200 SIS30ABBFPKG/US-100-IPF FedEx ou DHL ou UPS,3723.71
PC Dual USB Tela Secundária CPU GPU RAM HDD FAÇA VOCÊ MESMO para WINDOWS LINUX Raspberry Pi,139.08
Monitor secundário PC 480X1920 com suporte display de expansão externa para AIDA64,461.92
"Monitor de campo de produção OSEE Mega 22S 21,5"""" cor autocalibração 1500 nits",7387.5
7 Polegadas 800×480 Lcd Dsi Com Câmera Frontal de 5MP e proteção caso para Raspberry Pi,488.07
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia GFL",1235.0
Dual USB Secondary Screen CPU GPU RAM HDD Monitor for WINDOWS LINUX (Combo A),135.13
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia SDS",1233.32
"Monitor 15 ""quadrado 4:3 5:4 tela sensível ao toque Pos Case DVR tela sensível ao toque PC para jogos",1619.59
"Monitor de 18,5 polegadas tipo C 120Hz 1080P alto-falantes duplos tela IPS para computador HG5",1193.39
"Tela extensora dupla 13,3 polegadas IPS visão completa 1920x1080 HD portátil laptop duplo EOM",1793.06
Tela IPS de 7 polegadas HD 1024x600 tela sensível ao toque PC tela para Raspberry Pi,320.09
Sensor de pressão de ar coletor MA para Nissan 370Z Infiniti Q50 Q70 G37 M56 QX56‘,201.6
"Sub display 8,8 polegadas tira longa LCD HDMI porta USB 480X1920 para AIDA64",455.51
Tela secundária 5 polegadas TIPO-C tela CPU GPU RAM HDD monitor para livre AIDA64,323.9
"Monitor touchscreen 10,1 polegadas 1280x800 HD interface multimídia VGA USB IPS M ZZ1",1146.89
"Nova tela LCD IPS de 5,5 polegadas tela HDMI 1080p para Raspberry Pi",374.1
"Monitor portátil 15,6 polegadas USB C mini HD interface multimídia 1080P Travel M BST",697.75
"Monitor de tela IPS tipo C secundário mini monitor IPS computador AIDA64 de 3,5 polegadas",167.37
"NOVO 5"" USB TIPO-C Tela Secundária IPS CPU GPU RAM Monitor Display Livremente AIDA64",327.52
Novo cabo de alimentação Dell T7820 VGA GH1WY 0GH1WY,85.91
"Monitor quente 18,5 polegadas tipo C 120Hz 1080P alto-falantes duplos tela IPS para computador",1332.16
"Computador USB 5"" tela secundária CPU GPU RAM HDD USB PC monitor de dados com suporte",428.31
Novo cabo de alimentação Dell T7820 VGA GH1WY 0GH1WY,83.76
"Tela sensível ao toque 17,3 polegadas resistente 16:9 All HD incorporada todo metal industrial Moni SD3",1475.2
Tela secundária IPS tipo C de 5 polegadas para computador CPU GPU RAM HDD tela 800*480,354.88
"Tela sensível ao toque 17,3 polegadas resistente 16:9 All HD incorporada todo metal industrial Moni EOM",1475.31
Dual USB PC Display Secondary Screen Acrylic DIY for WINDOWS LINUX Raspberry Pi,135.74
5 Polegadas Lcd Hdmi (H) Tela de toque capacitivo 800x480 Para Raspberry Pi Jetson Nano,334.5
5 polegadas IPS USB mini tela PC CPU GPU RAM monitor de dados PC painel sensor com suporte,415.38
"5"" IPS USB mini tela PC CPU GPU RAM monitor de dados PC painel sensor com suporte",436.4
5 Inch IPS Secondary Screen PC Temperature Display PC Sensor Panel for PC Case,222.61
Monitor de temperatura de computador tela secundária IPS de 5 polegadas painel sensor de PC para PC estojo,239.34
Tela secundária IPS de 5 polegadas PC tela de temperatura livremente AIDA64 para PC Case,221.11
Tela de exibição 5 polegadas IPS visão completa tela LCD com interface RGB resolução 800x480✈,110.7
Monitor LCD 8 8 polegadas IPS 480X1920 para Windows Linux Raspberry Pi,527.53
"Monitor de laptop 15,6 polegadas FHD 1080P tela IPS portátil para jogos externo V6Q1",1004.15
Tela secundária 5 polegadas TIPO-C tela CPU GPU RAM HDD monitor para livre AIDA64,327.52
3.5 Inch IPS Monitor Display Computer Accessories USB Monitoring Display for ITX,141.68
"Monitor tela sensível ao toque 10,1 polegadas 1280x800 HD interface multimídia VGA USB IPS M GF0",900.26
"Monitor portátil 15,6 polegadas USB C mini HD interface multimídia 1080P viagem M EQM",697.45
Tela LCD CTP 4 POLEGADAS 800x480 pixels tela sensível ao toque capacitiva para impressora 3D,300.15
"Tela sensível ao toque capacitiva IPS 10,1 polegadas HDMI LCD (B) + estojo 1280×800 para mais mini PC",690.99
2.1inch PC Secondary Display Aluminium Alloy Round LCD Monitor for Water Cooling,300.85
"Tela E-Paper E-Ink de 2,13 polegadas para Raspberry Pi Pico 212×104 vermelho preto branco SPI",115.12
Dual USB Secondary Screen Acrylic DIY Secondary Display for Mini ITX Case AIDA64,135.74
"Tela sensível ao toque capacitiva multiponto 15,6 polegadas 1920x1080 todo metal industrial Mo GHB",843.74
Computador USB de 5 polegadas tela secundária CPU GPU RAM HDD USB PC monitor de dados display,411.31
Tela de exibição 5 polegadas 360 graus tipo C monitor multitema IPS tela secundária,377.05
"5"" IPS USB mini tela PC CPU GPU RAM monitor de dados PC painel sensor com suporte",424.27
"Monitor LED para jogos 32"" curvo 144Hz sem borda AMD FreeSync DisplayPort DP/HDMI",2886.6
Monitor de computador AIDA64 para mini estojo ITX tipo C tela secundária monitor USB,155.14
CONSOLE RACK MONITOR LED DELL DKMMLED185-001 (EMBALADO),8221.04
"Painel de DVD GPS 6,5 polegadas 4 fios resistência tela sensível ao toque para AT065TN14 PW065XS1",86.6
"Monitor portátil 15,6 polegadas USB C mini HD interface multimídia 1080P viagem M EMB",690.86
"Painel de exibição LCD para jogos 24"" 2K 75Hz 1ms QHD 2560x1440",1987.48
"Mini tela de 3,5 polegadas 2 portas USB-C AIDA64 para computador Raspberry Pi ITX estojo para PC",133.18
Digitalizador de tela sensível ao toque 8 polegadas 4 fios para EE080NA-06A EJ0808NA-05B AT080TN52,115.46
"Monitor LCD tela sensível ao toque suporte relação 4:3 19"" polegadas com VGA DVI USB",1876.29
"Monitor touchscreen 10,1 polegadas 1280x800 HD interface multimídia VGA USB IPS M SG5",939.21
"Tela sensível ao toque HD IPS de 7 polegadas para Raspberry Pi - HDMI, toque capacitivo",372.95
Monitor IPS TYPE-C tela secundária computador CPU GPU RAM 360° USB AIDA64 5 polegadas,324.27
"Faixa de 8,8 polegadas CPU GPU SSD LCD tela secundária HDMI-compatível USB para AIDA64",476.59
Dual USB LCD Monitor 3.5 Inch IPS DIY Acrylic for Windows Linux for Raspberry Pi,145.04
"Monitor portátil 15,6 polegadas FHD IPS 1080P alto-falante duplo monitor de jogos portátil L SG5",772.06
"Monitor LED 11,6 polegadas 16:9 1366x768 áudio vídeo monitor VGA V59 GF0",534.4
"Nova tela LCD IPS 10.1"" HDMI tela sensível ao toque capacitiva 1280x800 para Raspberry Pi",498.8
Microfone De Mão Para Interface xiegu G106 G106C Microfone de bobina móvel,264.87
"Monitor portátil 15,6 polegadas 4K IPS 3840x2160 60Hz auto-rotação 10200mAh externo ZZ1",1161.67
"Material de metal 17"" Polegadas Industrial embedd Capacitiva Monitor Lcd Touch Display",2424.74
"Monitor de temperatura de computador 3,5 polegadas PC display de temperatura painel sensor PC display XAT",163.34
Dual USB Secondary Screen CPU GPU RAM HDD Monitor for WINDOWS LINUX (Combo A),135.74
"Monitor portátil 10,1 polegadas resolução 1024X600 HD IPS display kit de controle remoto",366.59
"Monitor LCD industrial incorporado 10,1 pol 1920*1200 HD caixa de metal completa GHB",680.47
"Monitor de segurança 10,1 polegadas 1280x800 IPS alto-falantes duplos integrados entrada multiporta GF0",448.59
"Notebooks de 14 pol. tela alta definição total portátil quad display fr 13,6-17,3 pol.",3185.48
Monitor portátil triplo 14 polegadas FHD 1080P IPS tipo C 360 graus porta giratória BST,1937.65
"Módulo de papel eletrônico 2,66 polegadas 296×152 tela E-Ink preto branco, SPI, atualização parcial",120.6
Tela LCD IPS de 5 polegadas CPU GPU RAM HDD FAÇA VOCÊ MESMO subtela para Raspberry Pi NAS,296.74
Novo 7 Polegadas 1024x600 Monitor Lcd Touch Screen Display Para Hd Raspberry Pi 2 3B+ 4,346.33
"Monitor portátil 10,1 polegadas para monitor de tela Pi LCD IPS 170 graus visualização completa",628.76
"5"" IPS USB mini tela PC CPU GPU RAM monitor de dados PC painel sensor com suporte",419.45
"Monitor de tela IPS tipo C secundário mini monitor IPS computador AIDA64 de 3,5 polegadas",158.82
Computador USB de 5 polegadas tela secundária CPU GPU RAM HDD USB PC monitor de dados display,411.31
"Monitor de tela IPS tipo C secundário mini monitor IPS computador AIDA64 de 3,5 polegadas",158.82
"Monitor portátil triplo 11,6"" extensor de tela dupla para laptop 13,0""-17,3""",1726.19
5 Inch IPS Secondary Screen Mini Computer USB Display Dynamic Theme Supported,258.7
Cabo retrátil digital para jogos empresariais T6L3,115.0
"Monitor 17 ""quadrado 4:3 5:4 tela sensível ao toque Pos Case DVR tela sensível ao toque PC para jogos",1656.36
"Chassi de sucção magnética 4,5"" tela LCD HDMI tela secundária Aida64 960 * 320",565.77
7 Polegadas Lcd Dsi + Estojo De Proteção Tela de toque capacitivo de 800×480 Para Raspberry Pi,334.5
"Monitor HDD tela secundária 3,5 polegadas útil tipo C CPU GPU RAM para livre AIDA64",122.2
"Módulo de papel eletrônico 5,79 polegadas (G) 792x272 tela de tinta eletrônica vermelho amarelo preto branco SPI",191.9
"Monitor portátil triplo 14 polegadas para notebooks de 15,6 polegadas FHD 1080P HDR IPS D BST",2057.8
Monitor de computador SMT8ndary tela de exibição 7 polegadas alta definição para casa MT8,471.55
Tela 7 em 800:1 1024x600 com suporte suporte entrada AV VGa GHB,226.6
"Tinysa Ultra 100k-5.3GHz Hand Held Tiny Analisador de Espectro + 4"" TFT LCD + Bateria",681.24
Nova tela LCD 10 polegadas FHD IPS 1080P HDMI 1920x1080 para Raspberry Pi,692.78
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia FTD",1466.79
"Monitores de estúdio para câmeras profissionais VILTROX DC-V1 5,5 polegadas 4K HDMI IPS compatíveis",735.36
"Computador USB tela secundária 5"" CPU GPU RAM HDD USB PC monitor de dados display",408.11
"Raspberry Pi 7"" Hdmi Monitor Lcd Tela De Toque Capacitivo 1024x600 Alto-falante caso",364.61
Monitor portátil triplo 14 polegadas FHD 1080P IPS tipo C 360 graus porta giratória SD3,2069.1
Parafuso cremone de latão para porta Dalston Ironmongery Signature 9 pés latão acetinado antigo,1270.05
Monitor de computador IPS 5 polegadas CPU GPU RAM USB tela para jogos HDD display para AIDA64,297.12
"Tela secundária 5"" USB TIPO-C IPS CPU GPU RAM monitor display livremente AIDA64",361.58
